year,month,sex,age_group,deaths,expected,excess,pct_change,age_band
2017,October,Male,45 to 49,411,406,5,1.2,Middle Aged
2017,October,Male,50 to 54,631,623,8,1.3,Middle Aged
2017,October,Male,55 to 59,877,889,-12,-1.3,Middle Aged
2017,October,Male,60 to 64,1178,1206,-28,-2.4,Middle Aged
2017,October,Male,65 to 69,1720,1747,-27,-1.5,Older Adults
2017,October,Male,70 to 74,2607,2475,132,5.3,Older Adults
2017,October,Male,75 to 79,2942,2885,57,2,Seniors
2017,October,Male,80 to 84,3591,3601,-10,-0.3,Seniors
2017,October,Male,85 to 89,3665,3566,99,2.8,Elderly
2017,October,Male,90 and over,3038,3039,-1,0,Elderly
2017,October,Female,All ages,21979,21702,277,1.3,All Ages
2017,October,Female,0 to 29,228,242,-14,-5.7,Infants & Toddlers
2017,October,Female,30 to 44,346,355,-9,-2.6,Young Adults
2017,October,Female,45 to 49,258,272,-14,-5.1,Middle Aged
2017,October,Female,50 to 54,428,417,11,2.5,Middle Aged
2017,October,Female,55 to 59,593,592,1,0.1,Middle Aged
2017,October,Female,60 to 64,813,814,-1,-0.1,Middle Aged
2017,October,Female,65 to 69,1213,1209,4,0.3,Older Adults
2017,October,Female,70 to 74,1881,1786,95,5.3,Older Adults
2017,October,Female,75 to 79,2343,2310,33,1.4,Seniors
2017,October,Female,80 to 84,3454,3391,63,1.9,Seniors
2017,October,Female,85 to 89,4386,4310,76,1.8,Elderly
2017,October,Female,90 and over,6036,6002,34,0.6,Elderly
2017,November,Both Sexes,All ages,45580,45332,248,0.5,All Ages
2017,November,Both Sexes,0 to 29,631,666,-35,-5.2,Infants & Toddlers
2017,November,Both Sexes,30 to 44,994,926,68,7.3,Young Adults
2017,November,Both Sexes,45 to 49,747,707,40,5.7,Middle Aged
2017,November,Both Sexes,50 to 54,1140,1087,53,4.9,Middle Aged
2017,November,Both Sexes,55 to 59,1554,1551,3,0.2,Middle Aged
2017,November,Both Sexes,60 to 64,2065,2115,-50,-2.4,Middle Aged
2017,November,Both Sexes,65 to 69,3056,3081,-25,-0.8,Older Adults
2017,November,Both Sexes,70 to 74,4468,4494,-26,-0.6,Older Adults
2017,November,Both Sexes,75 to 79,5486,5516,-30,-0.5,Seniors
2017,November,Both Sexes,80 to 84,7329,7308,21,0.3,Seniors
2017,November,Both Sexes,85 to 89,8244,8254,-10,-0.1,Elderly
2017,November,Both Sexes,90 and over,9866,9627,239,2.5,Elderly
2017,November,Male,All ages,22727,22479,248,1.1,All Ages
2017,November,Male,0 to 29,417,415,2,0.4,Infants & Toddlers
2017,November,Male,30 to 44,656,555,101,18.3,Young Adults
2017,November,Male,45 to 49,440,424,16,3.9,Middle Aged
2017,November,Male,50 to 54,675,651,24,3.7,Middle Aged
2017,November,Male,55 to 59,914,931,-17,-1.8,Middle Aged
2017,November,Male,60 to 64,1202,1263,-61,-4.9,Middle Aged
2017,November,Male,65 to 69,1774,1821,-47,-2.6,Older Adults
2017,November,Male,70 to 74,2628,2608,20,0.8,Older Adults
2017,November,Male,75 to 79,3097,3064,33,1.1,Seniors
2017,November,Male,80 to 84,3864,3764,100,2.7,Seniors
2017,November,Male,85 to 89,3724,3739,-15,-0.4,Elderly
2017,November,Male,90 and over,3336,3243,93,2.9,Elderly
2017,November,Female,All ages,22853,22853,0,0,All Ages
2017,November,Female,0 to 29,214,250,-36,-14.5,Infants & Toddlers
2017,November,Female,30 to 44,338,372,-34,-9,Young Adults
2017,November,Female,45 to 49,307,283,24,8.4,Middle Aged
2017,November,Female,50 to 54,465,436,29,6.7,Middle Aged
2017,November,Female,55 to 59,640,620,20,3.2,Middle Aged
2017,November,Female,60 to 64,863,852,11,1.3,Middle Aged
2017,November,Female,65 to 69,1282,1260,22,1.7,Older Adults
2017,November,Female,70 to 74,1840,1886,-46,-2.4,Older Adults
2017,November,Female,75 to 79,2389,2452,-63,-2.6,Seniors
2017,November,Female,80 to 84,3465,3544,-79,-2.2,Seniors
2017,November,Female,85 to 89,4520,4514,6,0.1,Elderly
2017,November,Female,90 and over,6530,6384,146,2.3,Elderly
2017,December,Both Sexes,All ages,45129,44348,781,1.8,All Ages
2017,December,Both Sexes,0 to 29,515,605,-90,-14.9,Infants & Toddlers
2017,December,Both Sexes,30 to 44,825,862,-37,-4.3,Young Adults
2017,December,Both Sexes,45 to 49,670,656,14,2.1,Middle Aged
2017,December,Both Sexes,50 to 54,1033,1010,23,2.2,Middle Aged
2017,December,Both Sexes,55 to 59,1371,1444,-73,-5.1,Middle Aged
2017,December,Both Sexes,60 to 64,1976,1970,6,0.3,Middle Aged
2017,December,Both Sexes,65 to 69,2972,2860,112,3.9,Older Adults
2017,December,Both Sexes,70 to 74,4181,4338,-157,-3.6,Older Adults
2017,December,Both Sexes,75 to 79,5355,5292,63,1.2,Seniors
2017,December,Both Sexes,80 to 84,7392,7221,171,2.4,Seniors
2017,December,Both Sexes,85 to 89,8606,8281,325,3.9,Elderly
2017,December,Both Sexes,90 and over,10233,9808,425,4.3,Elderly
2017,December,Male,All ages,21888,21859,29,0.1,All Ages
2017,December,Male,0 to 29,322,377,-55,-14.7,Infants & Toddlers
2017,December,Male,30 to 44,495,516,-21,-4.1,Young Adults
2017,December,Male,45 to 49,398,393,5,1.3,Middle Aged
2017,December,Male,50 to 54,646,605,41,6.8,Middle Aged
2017,December,Male,55 to 59,817,866,-49,-5.7,Middle Aged
2017,December,Male,60 to 64,1201,1176,25,2.1,Middle Aged
2017,December,Male,65 to 69,1684,1690,-6,-0.3,Older Adults
2017,December,Male,70 to 74,2378,2515,-137,-5.4,Older Adults
2017,December,Male,75 to 79,2859,2940,-81,-2.7,Seniors
2017,December,Male,80 to 84,3824,3720,104,2.8,Seniors
2017,December,Male,85 to 89,3843,3752,91,2.4,Elderly
2017,December,Male,90 and over,3421,3308,113,3.4,Elderly
2017,December,Female,All ages,23241,22489,752,3.3,All Ages
2017,December,Female,0 to 29,193,228,-35,-15.3,Infants & Toddlers
2017,December,Female,30 to 44,330,346,-16,-4.6,Young Adults
2017,December,Female,45 to 49,272,263,9,3.4,Middle Aged
2017,December,Female,50 to 54,387,406,-19,-4.6,Middle Aged
2017,December,Female,55 to 59,554,578,-24,-4.1,Middle Aged
2017,December,Female,60 to 64,775,794,-19,-2.4,Middle Aged
2017,December,Female,65 to 69,1288,1170,118,10.1,Older Adults
2017,December,Female,70 to 74,1803,1823,-20,-1.1,Older Adults
2017,December,Female,75 to 79,2496,2352,144,6.1,Seniors
2017,December,Female,80 to 84,3568,3501,67,1.9,Seniors
2017,December,Female,85 to 89,4763,4528,235,5.2,Elderly
2017,December,Female,90 and over,6812,6500,312,4.8,Elderly
2016,All months,Both Sexes,All ages,525048,524136,912,0.2,All Ages
2016,All months,Both Sexes,0 to 29,7655,7332,323,4.4,Infants & Toddlers
2016,All months,Both Sexes,30 to 44,11091,10460,631,6,Young Adults
2016,All months,Both Sexes,45 to 49,8515,7970,545,6.8,Middle Aged
2016,All months,Both Sexes,50 to 54,12685,12166,519,4.3,Middle Aged
2016,All months,Both Sexes,55 to 59,17428,16908,520,3.1,Middle Aged
2016,All months,Both Sexes,60 to 64,24149,23259,890,3.8,Middle Aged
2016,All months,Both Sexes,65 to 69,38565,36621,1944,5.3,Older Adults
2016,All months,Both Sexes,70 to 74,48991,48476,515,1.1,Older Adults
2016,All months,Both Sexes,75 to 79,64149,62678,1471,2.3,Seniors
2016,All months,Both Sexes,80 to 84,84506,85941,-1435,-1.7,Seniors
2016,All months,Both Sexes,85 to 89,96103,97669,-1566,-1.6,Elderly
2016,All months,Both Sexes,90 and over,111211,114657,-3446,-3,Elderly
2016,All months,Male,All ages,257811,256983,828,0.3,All Ages
2016,All months,Male,0 to 29,4774,4573,201,4.4,Infants & Toddlers
2016,All months,Male,30 to 44,6998,6289,709,11.3,Young Adults
2016,All months,Male,45 to 49,5150,4783,367,7.7,Middle Aged
2016,All months,Male,50 to 54,7465,7300,165,2.3,Middle Aged
2016,All months,Male,55 to 59,10190,10167,23,0.2,Middle Aged
2016,All months,Male,60 to 64,14345,13897,448,3.2,Middle Aged
2016,All months,Male,65 to 69,22684,21687,997,4.6,Older Adults
2016,All months,Male,70 to 74,28188,28224,-36,-0.1,Older Adults
2016,All months,Male,75 to 79,35584,34724,860,2.5,Seniors
2016,All months,Male,80 to 84,43320,44035,-715,-1.6,Seniors
2016,All months,Male,85 to 89,42730,43785,-1055,-2.4,Elderly
2016,All months,Male,90 and over,36383,37519,-1136,-3,Elderly
2016,All months,Female,All ages,267237,267152,85,0,All Ages
2016,All months,Female,0 to 29,2881,2758,123,4.5,Infants & Toddlers
2016,All months,Female,30 to 44,4093,4170,-77,-1.9,Young Adults
2016,All months,Female,45 to 49,3365,3187,178,5.6,Middle Aged
2016,All months,Female,50 to 54,5220,4867,353,7.3,Middle Aged
2016,All months,Female,55 to 59,7238,6742,496,7.4,Middle Aged
2016,All months,Female,60 to 64,9804,9362,442,4.7,Middle Aged
2016,All months,Female,65 to 69,15881,14934,947,6.3,Older Adults
2016,All months,Female,70 to 74,20803,20252,551,2.7,Older Adults
2016,All months,Female,75 to 79,28565,27954,611,2.2,Seniors
2016,All months,Female,80 to 84,41186,41906,-720,-1.7,Seniors
2016,All months,Female,85 to 89,53373,53884,-511,-0.9,Elderly
2016,All months,Female,90 and over,74828,77137,-2309,-3,Elderly
2016,January,Both Sexes,All ages,47457,50389,-2932,-5.8,All Ages
2016,January,Both Sexes,0 to 29,593,575,18,3.2,Infants & Toddlers
2016,January,Both Sexes,30 to 44,985,946,39,4.2,Young Adults
2016,January,Both Sexes,45 to 49,718,717,1,0.1,Middle Aged
2016,January,Both Sexes,50 to 54,1096,1089,7,0.6,Middle Aged
2016,January,Both Sexes,55 to 59,1500,1509,-9,-0.6,Middle Aged
2016,January,Both Sexes,60 to 64,2157,2079,78,3.7,Middle Aged
2016,January,Both Sexes,65 to 69,3486,3316,170,5.1,Older Adults
2016,January,Both Sexes,70 to 74,4333,4367,-34,-0.8,Older Adults
2016,January,Both Sexes,75 to 79,5892,5946,-54,-0.9,Seniors
2016,January,Both Sexes,80 to 84,7639,8231,-592,-7.2,Seniors
2016,January,Both Sexes,85 to 89,8761,9684,-923,-9.5,Elderly
2016,January,Both Sexes,90 and over,10297,11930,-1633,-13.7,Elderly
2016,January,Male,All ages,23005,24375,-1370,-5.6,All Ages
2016,January,Male,0 to 29,392,358,34,9.5,Infants & Toddlers
2016,January,Male,30 to 44,626,569,57,10,Young Adults
2016,January,Male,45 to 49,471,431,40,9.3,Middle Aged
2016,January,Male,50 to 54,643,654,-11,-1.7,Middle Aged
2016,January,Male,55 to 59,852,908,-56,-6.2,Middle Aged
2016,January,Male,60 to 64,1285,1243,42,3.4,Middle Aged
2016,January,Male,65 to 69,2046,1966,80,4.1,Older Adults
2016,January,Male,70 to 74,2526,2545,-19,-0.7,Older Adults
2016,January,Male,75 to 79,3210,3295,-85,-2.6,Seniors
2016,January,Male,80 to 84,3795,4211,-416,-9.9,Seniors
2016,January,Male,85 to 89,3804,4328,-524,-12.1,Elderly
2016,January,Male,90 and over,3355,3867,-512,-13.2,Elderly
2016,January,Female,All ages,24452,26014,-1562,-6,All Ages
2016,January,Female,0 to 29,201,217,-16,-7.2,Infants & Toddlers
2016,January,Female,30 to 44,359,376,-17,-4.6,Young Adults
2016,January,Female,45 to 49,247,286,-39,-13.8,Middle Aged
2016,January,Female,50 to 54,453,435,18,4.2,Middle Aged
2016,January,Female,55 to 59,648,601,47,7.9,Middle Aged
2016,January,Female,60 to 64,872,836,36,4.3,Middle Aged
2016,January,Female,65 to 69,1440,1350,90,6.6,Older Adults
2016,January,Female,70 to 74,1807,1822,-15,-0.8,Older Adults
2016,January,Female,75 to 79,2682,2651,31,1.2,Seniors
2016,January,Female,80 to 84,3844,4020,-176,-4.4,Seniors
2016,January,Female,85 to 89,4957,5356,-399,-7.4,Elderly
2016,January,Female,90 and over,6942,8063,-1121,-13.9,Elderly
2016,February,Both Sexes,All ages,46021,46573,-552,-1.2,All Ages
2016,February,Both Sexes,0 to 29,676,612,64,10.4,Infants & Toddlers
2016,February,Both Sexes,30 to 44,941,892,49,5.4,Young Adults
2016,February,Both Sexes,45 to 49,764,677,87,12.8,Middle Aged
2016,February,Both Sexes,50 to 54,1115,1032,83,8,Middle Aged
2016,February,Both Sexes,55 to 59,1540,1427,113,7.9,Middle Aged
2016,February,Both Sexes,60 to 64,2117,1969,148,7.5,Middle Aged
2016,February,Both Sexes,65 to 69,3257,3137,120,3.8,Older Adults
2016,February,Both Sexes,70 to 74,4205,4111,94,2.3,Older Adults
2016,February,Both Sexes,75 to 79,5568,5438,130,2.4,Seniors
2016,February,Both Sexes,80 to 84,7386,7729,-343,-4.4,Seniors
2016,February,Both Sexes,85 to 89,8390,8866,-476,-5.4,Elderly
2016,February,Both Sexes,90 and over,10062,10683,-621,-5.8,Elderly
2016,February,Male,All ages,22433,22637,-204,-0.9,All Ages
2016,February,Male,0 to 29,418,381,37,9.6,Infants & Toddlers
2016,February,Male,30 to 44,594,537,57,10.6,Young Adults
2016,February,Male,45 to 49,451,407,44,10.9,Middle Aged
2016,February,Male,50 to 54,662,620,42,6.8,Middle Aged
2016,February,Male,55 to 59,874,859,15,1.8,Middle Aged
2016,February,Male,60 to 64,1273,1177,96,8.2,Middle Aged
2016,February,Male,65 to 69,1887,1859,28,1.5,Older Adults
2016,February,Male,70 to 74,2426,2395,31,1.3,Older Adults
2016,February,Male,75 to 79,3111,3013,98,3.2,Seniors
2016,February,Male,80 to 84,3791,3955,-164,-4.2,Seniors
2016,February,Male,85 to 89,3691,3966,-275,-6.9,Elderly
2016,February,Male,90 and over,3255,3468,-213,-6.1,Elderly
2016,February,Female,All ages,23588,23936,-348,-1.5,All Ages
2016,February,Female,0 to 29,258,231,27,11.7,Infants & Toddlers
2016,February,Female,30 to 44,347,355,-8,-2.3,Young Adults
2016,February,Female,45 to 49,313,270,43,15.7,Middle Aged
2016,February,Female,50 to 54,453,412,41,9.9,Middle Aged
2016,February,Female,55 to 59,666,569,97,17.1,Middle Aged
2016,February,Female,60 to 64,844,792,52,6.6,Middle Aged
2016,February,Female,65 to 69,1370,1277,93,7.2,Older Adults
2016,February,Female,70 to 74,1779,1716,63,3.7,Older Adults
2016,February,Female,75 to 79,2457,2425,32,1.3,Seniors
2016,February,Female,80 to 84,3595,3774,-179,-4.7,Seniors
2016,February,Female,85 to 89,4699,4900,-201,-4.1,Elderly
2016,February,Female,90 and over,6807,7215,-408,-5.7,Elderly
2016,March,Both Sexes,All ages,48665,49141,-476,-1,All Ages
2016,March,Both Sexes,0 to 29,645,660,-15,-2.3,Infants & Toddlers
2016,March,Both Sexes,30 to 44,940,953,-13,-1.3,Young Adults
2016,March,Both Sexes,45 to 49,823,724,99,13.7,Middle Aged
2016,March,Both Sexes,50 to 54,1147,1103,44,4,Middle Aged
2016,March,Both Sexes,55 to 59,1675,1527,148,9.7,Middle Aged
2016,March,Both Sexes,60 to 64,2168,2106,62,3,Middle Aged
2016,March,Both Sexes,65 to 69,3503,3352,151,4.5,Older Adults
2016,March,Both Sexes,70 to 74,4403,4412,-9,-0.2,Older Adults
2016,March,Both Sexes,75 to 79,5960,5865,95,1.6,Seniors
2016,March,Both Sexes,80 to 84,7885,8082,-197,-2.4,Seniors
2016,March,Both Sexes,85 to 89,9078,9294,-216,-2.3,Elderly
2016,March,Both Sexes,90 and over,10438,11064,-626,-5.7,Elderly
2016,March,Male,All ages,23835,23955,-120,-0.5,All Ages
2016,March,Male,0 to 29,398,411,-13,-3.1,Infants & Toddlers
2016,March,Male,30 to 44,596,573,23,4,Young Adults
2016,March,Male,45 to 49,517,435,82,18.9,Middle Aged
2016,March,Male,50 to 54,654,662,-8,-1.3,Middle Aged
2016,March,Male,55 to 59,995,919,76,8.3,Middle Aged
2016,March,Male,60 to 64,1298,1259,39,3.1,Middle Aged
2016,March,Male,65 to 69,2043,1986,57,2.9,Older Adults
2016,March,Male,70 to 74,2464,2569,-105,-4.1,Older Adults
2016,March,Male,75 to 79,3356,3248,108,3.3,Seniors
2016,March,Male,80 to 84,3980,4139,-159,-3.8,Seniors
2016,March,Male,85 to 89,4105,4159,-54,-1.3,Elderly
2016,March,Male,90 and over,3429,3596,-167,-4.6,Elderly
2016,March,Female,All ages,24830,25187,-357,-1.4,All Ages
2016,March,Female,0 to 29,247,249,-2,-0.9,Infants & Toddlers
2016,March,Female,30 to 44,344,379,-35,-9.3,Young Adults
2016,March,Female,45 to 49,306,289,17,5.8,Middle Aged
2016,March,Female,50 to 54,493,441,52,11.8,Middle Aged
2016,March,Female,55 to 59,680,608,72,11.8,Middle Aged
2016,March,Female,60 to 64,870,847,23,2.7,Middle Aged
2016,March,Female,65 to 69,1460,1365,95,6.9,Older Adults
2016,March,Female,70 to 74,1939,1843,96,5.2,Older Adults
2016,March,Female,75 to 79,2604,2617,-13,-0.5,Seniors
2016,March,Female,80 to 84,3905,3944,-39,-1,Seniors
2016,March,Female,85 to 89,4973,5135,-162,-3.2,Elderly
2016,March,Female,90 and over,7009,7468,-459,-6.1,Elderly
2016,April,Both Sexes,All ages,46856,43257,3599,8.3,All Ages
2016,April,Both Sexes,0 to 29,688,587,101,17.2,Infants & Toddlers
2016,April,Both Sexes,30 to 44,963,847,116,13.7,Young Adults
2016,April,Both Sexes,45 to 49,741,644,97,15,Middle Aged
2016,April,Both Sexes,50 to 54,1104,982,122,12.4,Middle Aged
2016,April,Both Sexes,55 to 59,1488,1361,127,9.3,Middle Aged
2016,April,Both Sexes,60 to 64,2207,1877,330,17.6,Middle Aged
2016,April,Both Sexes,65 to 69,3465,2983,482,16.2,Older Adults
2016,April,Both Sexes,70 to 74,4321,3936,385,9.8,Older Adults
2016,April,Both Sexes,75 to 79,5669,5149,520,10.1,Seniors
2016,April,Both Sexes,80 to 84,7459,7132,327,4.6,Seniors
2016,April,Both Sexes,85 to 89,8731,8137,594,7.3,Elderly
2016,April,Both Sexes,90 and over,10020,9622,398,4.1,Elderly
2016,April,Male,All ages,22882,21128,1754,8.3,All Ages
2016,April,Male,0 to 29,444,366,78,21.4,Infants & Toddlers
2016,April,Male,30 to 44,598,510,88,17.4,Young Adults
2016,April,Male,45 to 49,452,387,65,16.9,Middle Aged
2016,April,Male,50 to 54,672,590,82,14,Middle Aged
2016,April,Male,55 to 59,867,819,48,5.9,Middle Aged
2016,April,Male,60 to 64,1271,1122,149,13.3,Middle Aged
2016,April,Male,65 to 69,2039,1767,272,15.4,Older Adults
2016,April,Male,70 to 74,2484,2292,192,8.4,Older Adults
2016,April,Male,75 to 79,3135,2851,284,10,Seniors
2016,April,Male,80 to 84,3821,3651,170,4.7,Seniors
2016,April,Male,85 to 89,3841,3643,198,5.4,Elderly
2016,April,Male,90 and over,3258,3133,125,4,Elderly
2016,April,Female,All ages,23974,22129,1845,8.3,All Ages
2016,April,Female,0 to 29,244,221,23,10.3,Infants & Toddlers
2016,April,Female,30 to 44,365,337,28,8.2,Young Adults
2016,April,Female,45 to 49,289,258,31,12.2,Middle Aged
2016,April,Female,50 to 54,432,393,39,10,Middle Aged
2016,April,Female,55 to 59,621,543,78,14.5,Middle Aged
2016,April,Female,60 to 64,936,755,181,23.9,Middle Aged
2016,April,Female,65 to 69,1426,1216,210,17.3,Older Adults
2016,April,Female,70 to 74,1837,1644,193,11.7,Older Adults
2016,April,Female,75 to 79,2534,2299,235,10.2,Seniors
2016,April,Female,80 to 84,3638,3481,157,4.5,Seniors
2016,April,Female,85 to 89,4890,4494,396,8.8,Elderly
2016,April,Female,90 and over,6762,6489,273,4.2,Elderly
2016,May,Both Sexes,All ages,41384,42045,-661,-1.6,All Ages
2016,May,Both Sexes,0 to 29,633,611,22,3.6,Infants & Toddlers
2016,May,Both Sexes,30 to 44,969,849,120,14.1,Young Adults
2016,May,Both Sexes,45 to 49,685,646,39,6,Middle Aged
2016,May,Both Sexes,50 to 54,1023,989,34,3.5,Middle Aged
2016,May,Both Sexes,55 to 59,1326,1370,-44,-3.2,Middle Aged
2016,May,Both Sexes,60 to 64,1923,1886,37,1.9,Middle Aged
2016,May,Both Sexes,65 to 69,3143,2997,146,4.9,Older Adults
2016,May,Both Sexes,70 to 74,3867,3970,-103,-2.6,Older Adults
2016,May,Both Sexes,75 to 79,5035,5089,-54,-1.1,Seniors
2016,May,Both Sexes,80 to 84,6647,6957,-310,-4.5,Seniors
2016,May,Both Sexes,85 to 89,7554,7728,-174,-2.3,Elderly
2016,May,Both Sexes,90 and over,8579,8953,-374,-4.2,Elderly
2016,May,Male,All ages,20431,20674,-243,-1.2,All Ages
2016,May,Male,0 to 29,394,381,13,3.4,Infants & Toddlers
2016,May,Male,30 to 44,606,511,95,18.7,Young Adults
2016,May,Male,45 to 49,410,388,22,5.8,Middle Aged
2016,May,Male,50 to 54,594,593,1,0.1,Middle Aged
2016,May,Male,55 to 59,770,823,-53,-6.5,Middle Aged
2016,May,Male,60 to 64,1146,1127,19,1.7,Middle Aged
2016,May,Male,65 to 69,1856,1775,81,4.6,Older Adults
2016,May,Male,70 to 74,2215,2312,-97,-4.2,Older Adults
2016,May,Male,75 to 79,2842,2817,25,0.9,Seniors
2016,May,Male,80 to 84,3380,3564,-184,-5.2,Seniors
2016,May,Male,85 to 89,3399,3462,-63,-1.8,Elderly
2016,May,Male,90 and over,2819,2920,-101,-3.5,Elderly
2016,May,Female,All ages,20953,21371,-418,-2,All Ages
2016,May,Female,0 to 29,239,230,9,4,Infants & Toddlers
2016,May,Female,30 to 44,363,338,25,7.3,Young Adults
2016,May,Female,45 to 49,275,258,17,6.4,Middle Aged
2016,May,Female,50 to 54,429,396,33,8.5,Middle Aged
2016,May,Female,55 to 59,556,546,10,1.8,Middle Aged
2016,May,Female,60 to 64,777,759,18,2.3,Middle Aged
2016,May,Female,65 to 69,1287,1222,65,5.3,Older Adults
2016,May,Female,70 to 74,1652,1657,-5,-0.3,Older Adults
2016,May,Female,75 to 79,2193,2271,-78,-3.4,Seniors
2016,May,Female,80 to 84,3267,3393,-126,-3.7,Seniors
2016,May,Female,85 to 89,4155,4266,-111,-2.6,Elderly
2016,May,Female,90 and over,5760,6033,-273,-4.5,Elderly
2016,June,Both Sexes,All ages,42012,41736,276,0.7,All Ages
2016,June,Both Sexes,0 to 29,630,622,8,1.3,Infants & Toddlers
2016,June,Both Sexes,30 to 44,886,870,16,1.9,Young Adults
2016,June,Both Sexes,45 to 49,655,663,-8,-1.2,Middle Aged
2016,June,Both Sexes,50 to 54,1109,1012,97,9.5,Middle Aged
2016,June,Both Sexes,55 to 59,1437,1405,32,2.3,Middle Aged
2016,June,Both Sexes,60 to 64,1984,1933,51,2.6,Middle Aged
2016,June,Both Sexes,65 to 69,3167,3068,99,3.2,Older Adults
2016,June,Both Sexes,70 to 74,3938,3958,-20,-0.5,Older Adults
2016,June,Both Sexes,75 to 79,5261,5087,174,3.4,Seniors
2016,June,Both Sexes,80 to 84,6750,6783,-33,-0.5,Seniors
2016,June,Both Sexes,85 to 89,7626,7669,-43,-0.6,Elderly
2016,June,Both Sexes,90 and over,8569,8666,-97,-1.1,Elderly
2016,June,Male,All ages,20766,20596,170,0.8,All Ages
2016,June,Male,0 to 29,377,388,-11,-2.9,Infants & Toddlers
2016,June,Male,30 to 44,561,523,38,7.3,Young Adults
2016,June,Male,45 to 49,384,398,-14,-3.5,Middle Aged
2016,June,Male,50 to 54,661,607,54,8.9,Middle Aged
2016,June,Male,55 to 59,837,845,-8,-0.9,Middle Aged
2016,June,Male,60 to 64,1176,1155,21,1.9,Middle Aged
2016,June,Male,65 to 69,1831,1817,14,0.8,Older Adults
2016,June,Male,70 to 74,2262,2305,-43,-1.9,Older Adults
2016,June,Male,75 to 79,2928,2817,111,3.9,Seniors
2016,June,Male,80 to 84,3508,3475,33,1,Seniors
2016,June,Male,85 to 89,3458,3436,22,0.6,Elderly
2016,June,Male,90 and over,2783,2832,-49,-1.7,Elderly
2016,June,Female,All ages,21246,21140,106,0.5,All Ages
2016,June,Female,0 to 29,253,234,19,8.3,Infants & Toddlers
2016,June,Female,30 to 44,325,347,-22,-6.3,Young Adults
2016,June,Female,45 to 49,271,265,6,2.2,Middle Aged
2016,June,Female,50 to 54,448,405,43,10.6,Middle Aged
2016,June,Female,55 to 59,600,560,40,7.1,Middle Aged
2016,June,Female,60 to 64,808,778,30,3.8,Middle Aged
2016,June,Female,65 to 69,1336,1251,85,6.8,Older Adults
2016,June,Female,70 to 74,1676,1653,23,1.4,Older Adults
2016,June,Female,75 to 79,2333,2270,63,2.8,Seniors
2016,June,Female,80 to 84,3242,3308,-66,-2,Seniors
2016,June,Female,85 to 89,4168,4233,-65,-1.5,Elderly
2016,June,Female,90 and over,5786,5834,-48,-0.8,Elderly
2016,July,Both Sexes,All ages,38983,37923,1060,2.8,All Ages
2016,July,Both Sexes,0 to 29,622,572,50,8.7,Infants & Toddlers
2016,July,Both Sexes,30 to 44,879,800,79,9.9,Young Adults
2016,July,Both Sexes,45 to 49,630,610,20,3.3,Middle Aged
2016,July,Both Sexes,50 to 54,980,931,49,5.2,Middle Aged
2016,July,Both Sexes,55 to 59,1339,1294,45,3.5,Middle Aged
2016,July,Both Sexes,60 to 64,1809,1778,31,1.7,Middle Aged
2016,July,Both Sexes,65 to 69,2890,2815,75,2.7,Older Adults
2016,July,Both Sexes,70 to 74,3752,3637,115,3.2,Older Adults
2016,July,Both Sexes,75 to 79,4750,4594,156,3.4,Seniors
2016,July,Both Sexes,80 to 84,6261,6126,135,2.2,Seniors
2016,July,Both Sexes,85 to 89,7020,6874,146,2.1,Elderly
2016,July,Both Sexes,90 and over,8051,7891,160,2,Elderly
2016,July,Male,All ages,19333,18734,599,3.2,All Ages
2016,July,Male,0 to 29,408,357,51,14.3,Infants & Toddlers
2016,July,Male,30 to 44,562,481,81,16.9,Young Adults
2016,July,Male,45 to 49,382,366,16,4.4,Middle Aged
2016,July,Male,50 to 54,567,559,8,1.5,Middle Aged
2016,July,Male,55 to 59,787,778,9,1.2,Middle Aged
2016,July,Male,60 to 64,1080,1062,18,1.7,Middle Aged
2016,July,Male,65 to 69,1719,1666,53,3.2,Older Adults
2016,July,Male,70 to 74,2195,2117,78,3.7,Older Adults
2016,July,Male,75 to 79,2691,2544,147,5.8,Seniors
2016,July,Male,80 to 84,3244,3139,105,3.3,Seniors
2016,July,Male,85 to 89,3089,3082,7,0.2,Elderly
2016,July,Male,90 and over,2609,2584,25,1,Elderly
2016,July,Female,All ages,19650,19189,461,2.4,All Ages
2016,July,Female,0 to 29,214,215,-1,-0.6,Infants & Toddlers
2016,July,Female,30 to 44,317,319,-2,-0.6,Young Adults
2016,July,Female,45 to 49,248,244,4,1.6,Middle Aged
2016,July,Female,50 to 54,413,373,40,10.7,Middle Aged
2016,July,Female,55 to 59,552,516,36,6.9,Middle Aged
2016,July,Female,60 to 64,729,716,13,1.8,Middle Aged
2016,July,Female,65 to 69,1171,1149,22,1.9,Older Adults
2016,July,Female,70 to 74,1557,1520,37,2.4,Older Adults
2016,July,Female,75 to 79,2059,2050,9,0.5,Seniors
2016,July,Female,80 to 84,3017,2987,30,1,Seniors
2016,July,Female,85 to 89,3931,3792,139,3.7,Elderly
2016,July,Female,90 and over,5442,5307,135,2.5,Elderly
2016,August,Both Sexes,All ages,40786,40398,388,1,All Ages
2016,August,Both Sexes,0 to 29,586,616,-30,-4.9,Infants & Toddlers
2016,August,Both Sexes,30 to 44,882,845,37,4.4,Young Adults
2016,August,Both Sexes,45 to 49,718,645,73,11.4,Middle Aged
2016,August,Both Sexes,50 to 54,988,984,4,0.4,Middle Aged
2016,August,Both Sexes,55 to 59,1440,1370,70,5.1,Middle Aged
