year,sex,age,marital_status,deaths,age_band
2018,Both Sexes,77,Marital status not stated,125,NA
2018,Both Sexes,78,All marital statuses,13718,NA
2018,Both Sexes,78,Single,963,NA
2018,Both Sexes,78,Married,6901,NA
2018,Both Sexes,78,Widowed,3950,NA
2018,Both Sexes,78,Divorced,1782,NA
2018,Both Sexes,78,Civil partnership,17,NA
2018,Both Sexes,78,Civil partnership widowed,3,NA
2018,Both Sexes,78,Civil partnership dissolved,0,NA
2018,Both Sexes,78,Marital status not stated,102,NA
2018,Both Sexes,79,All marital statuses,14963,NA
2018,Both Sexes,79,Single,1056,NA
2018,Both Sexes,79,Married,7292,NA
2018,Both Sexes,79,Widowed,4684,NA
2018,Both Sexes,79,Divorced,1804,NA
2018,Both Sexes,79,Civil partnership,20,NA
2018,Both Sexes,79,Civil partnership widowed,1,NA
2018,Both Sexes,79,Civil partnership dissolved,0,NA
2018,Both Sexes,79,Marital status not stated,106,NA
2018,Both Sexes,80,All marital statuses,15909,NA
2018,Both Sexes,80,Single,1070,NA
2018,Both Sexes,80,Married,7647,NA
2018,Both Sexes,80,Widowed,5280,NA
2018,Both Sexes,80,Divorced,1792,NA
2018,Both Sexes,80,Civil partnership,17,NA
2018,Both Sexes,80,Civil partnership widowed,1,NA
2018,Both Sexes,80,Civil partnership dissolved,0,NA
2018,Both Sexes,80,Marital status not stated,102,NA
2018,Both Sexes,81,All marital statuses,16923,NA
2018,Both Sexes,81,Single,1006,NA
2018,Both Sexes,81,Married,7784,NA
2018,Both Sexes,81,Widowed,6222,NA
2018,Both Sexes,81,Divorced,1774,NA
2018,Both Sexes,81,Civil partnership,19,NA
2018,Both Sexes,81,Civil partnership widowed,4,NA
2018,Both Sexes,81,Civil partnership dissolved,1,NA
2018,Both Sexes,81,Marital status not stated,113,NA
2018,Both Sexes,82,All marital statuses,17197,NA
2018,Both Sexes,82,Single,1011,NA
2018,Both Sexes,82,Married,7717,NA
2018,Both Sexes,82,Widowed,6627,NA
2018,Both Sexes,82,Divorced,1713,NA
2018,Both Sexes,82,Civil partnership,14,NA
2018,Both Sexes,82,Civil partnership widowed,8,NA
2018,Both Sexes,82,Civil partnership dissolved,1,NA
2018,Both Sexes,82,Marital status not stated,106,NA
2018,Both Sexes,83,All marital statuses,18294,NA
2018,Both Sexes,83,Single,1041,NA
2018,Both Sexes,83,Married,7846,NA
2018,Both Sexes,83,Widowed,7642,NA
2018,Both Sexes,83,Divorced,1640,NA
2018,Both Sexes,83,Civil partnership,14,NA
2018,Both Sexes,83,Civil partnership widowed,6,NA
2018,Both Sexes,83,Civil partnership dissolved,0,NA
2018,Both Sexes,83,Marital status not stated,105,NA
2018,Both Sexes,84,All marital statuses,18363,NA
2018,Both Sexes,84,Single,1119,NA
2018,Both Sexes,84,Married,7263,NA
2018,Both Sexes,84,Widowed,8329,NA
2018,Both Sexes,84,Divorced,1546,NA
2018,Both Sexes,84,Civil partnership,16,NA
2018,Both Sexes,84,Civil partnership widowed,6,NA
2018,Both Sexes,84,Civil partnership dissolved,1,NA
2018,Both Sexes,84,Marital status not stated,83,NA
2018,Both Sexes,85,All marital statuses,19034,NA
2018,Both Sexes,85,Single,1103,NA
2018,Both Sexes,85,Married,7172,NA
2018,Both Sexes,85,Widowed,9237,NA
2018,Both Sexes,85,Divorced,1402,NA
2018,Both Sexes,85,Civil partnership,21,NA
2018,Both Sexes,85,Civil partnership widowed,8,NA
2018,Both Sexes,85,Civil partnership dissolved,0,NA
2018,Both Sexes,85,Marital status not stated,91,NA
2018,Both Sexes,86,All marital statuses,20205,NA
2018,Both Sexes,86,Single,1160,NA
2018,Both Sexes,86,Married,7158,NA
2018,Both Sexes,86,Widowed,10427,NA
2018,Both Sexes,86,Divorced,1344,NA
2018,Both Sexes,86,Civil partnership,17,NA
2018,Both Sexes,86,Civil partnership widowed,4,NA
2018,Both Sexes,86,Civil partnership dissolved,1,NA
2018,Both Sexes,86,Marital status not stated,94,NA
2018,Both Sexes,87,All marital statuses,20607,NA
2018,Both Sexes,87,Single,1192,NA
2018,Both Sexes,87,Married,6575,NA
2018,Both Sexes,87,Widowed,11394,NA
2018,Both Sexes,87,Divorced,1340,NA
2018,Both Sexes,87,Civil partnership,19,NA
2018,Both Sexes,87,Civil partnership widowed,5,NA
2018,Both Sexes,87,Civil partnership dissolved,0,NA
2018,Both Sexes,87,Marital status not stated,82,NA
2018,Both Sexes,88,All marital statuses,20434,NA
2018,Both Sexes,88,Single,1091,NA
2018,Both Sexes,88,Married,5969,NA
2018,Both Sexes,88,Widowed,12050,NA
2018,Both Sexes,88,Divorced,1236,NA
2018,Both Sexes,88,Civil partnership,9,NA
2018,Both Sexes,88,Civil partnership widowed,10,NA
2018,Both Sexes,88,Civil partnership dissolved,0,NA
2018,Both Sexes,88,Marital status not stated,69,NA
2018,Both Sexes,89,All marital statuses,19330,NA
2018,Both Sexes,89,Single,1078,NA
2018,Both Sexes,89,Married,5128,NA
2018,Both Sexes,89,Widowed,11971,NA
2018,Both Sexes,89,Divorced,1061,NA
2018,Both Sexes,89,Civil partnership,10,NA
2018,Both Sexes,89,Civil partnership widowed,4,NA
2018,Both Sexes,89,Civil partnership dissolved,0,NA
2018,Both Sexes,89,Marital status not stated,78,NA
2018,Both Sexes,90,All marital statuses,18261,NA
2018,Both Sexes,90,Single,928,NA
2018,Both Sexes,90,Married,4257,NA
2018,Both Sexes,90,Widowed,12111,NA
2018,Both Sexes,90,Divorced,894,NA
2018,Both Sexes,90,Civil partnership,4,NA
2018,Both Sexes,90,Civil partnership widowed,7,NA
2018,Both Sexes,90,Civil partnership dissolved,0,NA
2018,Both Sexes,90,Marital status not stated,60,NA
2018,Both Sexes,91,All marital statuses,17131,NA
2018,Both Sexes,91,Single,960,NA
2018,Both Sexes,91,Married,3452,NA
2018,Both Sexes,91,Widowed,11883,NA
2018,Both Sexes,91,Divorced,771,NA
2018,Both Sexes,91,Civil partnership,2,NA
2018,Both Sexes,91,Civil partnership widowed,5,NA
2018,Both Sexes,91,Civil partnership dissolved,0,NA
2018,Both Sexes,91,Marital status not stated,58,NA
2018,Both Sexes,92,All marital statuses,15757,NA
2018,Both Sexes,92,Single,847,NA
2018,Both Sexes,92,Married,2924,NA
2018,Both Sexes,92,Widowed,11211,NA
2018,Both Sexes,92,Divorced,713,NA
2018,Both Sexes,92,Civil partnership,5,NA
2018,Both Sexes,92,Civil partnership widowed,3,NA
2018,Both Sexes,92,Civil partnership dissolved,1,NA
2018,Both Sexes,92,Marital status not stated,53,NA
2018,Both Sexes,93,All marital statuses,13964,NA
2018,Both Sexes,93,Single,734,NA
2018,Both Sexes,93,Married,2141,NA
2018,Both Sexes,93,Widowed,10459,NA
2018,Both Sexes,93,Divorced,587,NA
2018,Both Sexes,93,Civil partnership,7,NA
2018,Both Sexes,93,Civil partnership widowed,2,NA
2018,Both Sexes,93,Civil partnership dissolved,0,NA
2018,Both Sexes,93,Marital status not stated,34,NA
2018,Both Sexes,94,All marital statuses,12183,NA
2018,Both Sexes,94,Single,667,NA
2018,Both Sexes,94,Married,1651,NA
2018,Both Sexes,94,Widowed,9385,NA
2018,Both Sexes,94,Divorced,439,NA
2018,Both Sexes,94,Civil partnership,5,NA
2018,Both Sexes,94,Civil partnership widowed,2,NA
2018,Both Sexes,94,Civil partnership dissolved,0,NA
2018,Both Sexes,94,Marital status not stated,34,NA
2018,Both Sexes,95,All marital statuses,10278,NA
2018,Both Sexes,95,Single,525,NA
2018,Both Sexes,95,Married,1172,NA
2018,Both Sexes,95,Widowed,8144,NA
2018,Both Sexes,95,Divorced,404,NA
2018,Both Sexes,95,Civil partnership,5,NA
2018,Both Sexes,95,Civil partnership widowed,1,NA
2018,Both Sexes,95,Civil partnership dissolved,0,NA
2018,Both Sexes,95,Marital status not stated,27,NA
2018,Both Sexes,96,All marital statuses,8710,NA
2018,Both Sexes,96,Single,487,NA
2018,Both Sexes,96,Married,764,NA
2018,Both Sexes,96,Widowed,7106,NA
2018,Both Sexes,96,Divorced,333,NA
2018,Both Sexes,96,Civil partnership,2,NA
2018,Both Sexes,96,Civil partnership widowed,0,NA
2018,Both Sexes,96,Civil partnership dissolved,0,NA
2018,Both Sexes,96,Marital status not stated,18,NA
2018,Both Sexes,97,All marital statuses,7235,NA
2018,Both Sexes,97,Single,375,NA
2018,Both Sexes,97,Married,539,NA
2018,Both Sexes,97,Widowed,6070,NA
2018,Both Sexes,97,Divorced,230,NA
2018,Both Sexes,97,Civil partnership,2,NA
2018,Both Sexes,97,Civil partnership widowed,4,NA
2018,Both Sexes,97,Civil partnership dissolved,0,NA
2018,Both Sexes,97,Marital status not stated,15,NA
2018,Both Sexes,98,All marital statuses,5308,NA
2018,Both Sexes,98,Single,287,NA
2018,Both Sexes,98,Married,316,NA
2018,Both Sexes,98,Widowed,4506,NA
2018,Both Sexes,98,Divorced,174,NA
2018,Both Sexes,98,Civil partnership,3,NA
2018,Both Sexes,98,Civil partnership widowed,3,NA
2018,Both Sexes,98,Civil partnership dissolved,0,NA
2018,Both Sexes,98,Marital status not stated,19,NA
2018,Both Sexes,99,All marital statuses,2692,NA
2018,Both Sexes,99,Single,142,NA
2018,Both Sexes,99,Married,132,NA
2018,Both Sexes,99,Widowed,2324,NA
2018,Both Sexes,99,Divorced,84,NA
2018,Both Sexes,99,Civil partnership,2,NA
2018,Both Sexes,99,Civil partnership widowed,0,NA
2018,Both Sexes,99,Civil partnership dissolved,0,NA
2018,Both Sexes,99,Marital status not stated,8,NA
2018,Both Sexes,100,All marital statuses,1866,NA
2018,Both Sexes,100,Single,124,NA
2018,Both Sexes,100,Married,78,NA
2018,Both Sexes,100,Widowed,1616,NA
2018,Both Sexes,100,Divorced,46,NA
2018,Both Sexes,100,Civil partnership,0,NA
2018,Both Sexes,100,Civil partnership widowed,0,NA
2018,Both Sexes,100,Civil partnership dissolved,0,NA
2018,Both Sexes,100,Marital status not stated,2,NA
2018,Both Sexes,101,All marital statuses,1410,NA
2018,Both Sexes,101,Single,87,NA
2018,Both Sexes,101,Married,44,NA
2018,Both Sexes,101,Widowed,1241,NA
2018,Both Sexes,101,Divorced,32,NA
2018,Both Sexes,101,Civil partnership,0,NA
2018,Both Sexes,101,Civil partnership widowed,0,NA
2018,Both Sexes,101,Civil partnership dissolved,0,NA
2018,Both Sexes,101,Marital status not stated,6,NA
2018,Both Sexes,102,All marital statuses,961,NA
2018,Both Sexes,102,Single,49,NA
2018,Both Sexes,102,Married,23,NA
2018,Both Sexes,102,Widowed,860,NA
2018,Both Sexes,102,Divorced,27,NA
2018,Both Sexes,102,Civil partnership,0,NA
2018,Both Sexes,102,Civil partnership widowed,0,NA
2018,Both Sexes,102,Civil partnership dissolved,0,NA
2018,Both Sexes,102,Marital status not stated,2,NA
2018,Both Sexes,103,All marital statuses,596,NA
2018,Both Sexes,103,Single,45,NA
2018,Both Sexes,103,Married,9,NA
2018,Both Sexes,103,Widowed,529,NA
2018,Both Sexes,103,Divorced,10,NA
2018,Both Sexes,103,Civil partnership,1,NA
2018,Both Sexes,103,Civil partnership widowed,0,NA
2018,Both Sexes,103,Civil partnership dissolved,0,NA
2018,Both Sexes,103,Marital status not stated,2,NA
2018,Both Sexes,104,All marital statuses,384,NA
2018,Both Sexes,104,Single,18,NA
2018,Both Sexes,104,Married,8,NA
2018,Both Sexes,104,Widowed,345,NA
2018,Both Sexes,104,Divorced,12,NA
2018,Both Sexes,104,Civil partnership,0,NA
2018,Both Sexes,104,Civil partnership widowed,1,NA
2018,Both Sexes,104,Civil partnership dissolved,0,NA
2018,Both Sexes,104,Marital status not stated,0,NA
2018,Both Sexes,105 years and over,All marital statuses,435,NA
2018,Both Sexes,105 years and over,Single,32,NA
2018,Both Sexes,105 years and over,Married,7,NA
2018,Both Sexes,105 years and over,Widowed,383,NA
2018,Both Sexes,105 years and over,Divorced,9,NA
2018,Both Sexes,105 years and over,Civil partnership,0,NA
2018,Both Sexes,105 years and over,Civil partnership widowed,0,NA
2018,Both Sexes,105 years and over,Civil partnership dissolved,0,NA
2018,Both Sexes,105 years and over,Marital status not stated,4,NA
2018,Male,All ages,All marital statuses,267960,All Ages
2018,Male,All ages,Single,38731,All Ages
2018,Male,All ages,Married,133018,All Ages
2018,Male,All ages,Widowed,61707,All Ages
2018,Male,All ages,Divorced,30447,All Ages
2018,Male,All ages,Civil partnership,392,All Ages
2018,Male,All ages,Civil partnership widowed,84,All Ages
2018,Male,All ages,Civil partnership dissolved,16,All Ages
2018,Male,All ages,Marital status not stated,3565,All Ages
2018,Male,0,All marital statuses,1440,NA
2018,Male,0,Single,1440,NA
2018,Male,0,Married,0,NA
2018,Male,0,Widowed,0,NA
2018,Male,0,Divorced,0,NA
2018,Male,0,Civil partnership,0,NA
2018,Male,0,Civil partnership widowed,0,NA
2018,Male,0,Civil partnership dissolved,0,NA
2018,Male,0,Marital status not stated,0,NA
2018,Male,1,All marital statuses,91,NA
2018,Male,1,Single,91,NA
2018,Male,1,Married,0,NA
2018,Male,1,Widowed,0,NA
2018,Male,1,Divorced,0,NA
2018,Male,1,Civil partnership,0,NA
2018,Male,1,Civil partnership widowed,0,NA
2018,Male,1,Civil partnership dissolved,0,NA
2018,Male,1,Marital status not stated,0,NA
2018,Male,2,All marital statuses,44,NA
2018,Male,2,Single,44,NA
2018,Male,2,Married,0,NA
2018,Male,2,Widowed,0,NA
2018,Male,2,Divorced,0,NA
2018,Male,2,Civil partnership,0,NA
2018,Male,2,Civil partnership widowed,0,NA
2018,Male,2,Civil partnership dissolved,0,NA
2018,Male,2,Marital status not stated,0,NA
2018,Male,3,All marital statuses,39,NA
2018,Male,3,Single,39,NA
2018,Male,3,Married,0,NA
2018,Male,3,Widowed,0,NA
2018,Male,3,Divorced,0,NA
2018,Male,3,Civil partnership,0,NA
2018,Male,3,Civil partnership widowed,0,NA
2018,Male,3,Civil partnership dissolved,0,NA
2018,Male,3,Marital status not stated,0,NA
2018,Male,4,All marital statuses,41,NA
2018,Male,4,Single,41,NA
2018,Male,4,Married,0,NA
2018,Male,4,Widowed,0,NA
2018,Male,4,Divorced,0,NA
2018,Male,4,Civil partnership,0,NA
2018,Male,4,Civil partnership widowed,0,NA
2018,Male,4,Civil partnership dissolved,0,NA
2018,Male,4,Marital status not stated,0,NA
2018,Male,5,All marital statuses,31,NA
2018,Male,5,Single,31,NA
2018,Male,5,Married,0,NA
2018,Male,5,Widowed,0,NA
2018,Male,5,Divorced,0,NA
2018,Male,5,Civil partnership,0,NA
2018,Male,5,Civil partnership widowed,0,NA
2018,Male,5,Civil partnership dissolved,0,NA
2018,Male,5,Marital status not stated,0,NA
2018,Male,6,All marital statuses,33,NA
2018,Male,6,Single,33,NA
2018,Male,6,Married,0,NA
2018,Male,6,Widowed,0,NA
2018,Male,6,Divorced,0,NA
2018,Male,6,Civil partnership,0,NA
2018,Male,6,Civil partnership widowed,0,NA
2018,Male,6,Civil partnership dissolved,0,NA
2018,Male,6,Marital status not stated,0,NA
2018,Male,7,All marital statuses,30,NA
2018,Male,7,Single,30,NA
2018,Male,7,Married,0,NA
2018,Male,7,Widowed,0,NA
2018,Male,7,Divorced,0,NA
2018,Male,7,Civil partnership,0,NA
2018,Male,7,Civil partnership widowed,0,NA
2018,Male,7,Civil partnership dissolved,0,NA
2018,Male,7,Marital status not stated,0,NA
2018,Male,8,All marital statuses,26,NA
2018,Male,8,Single,26,NA
2018,Male,8,Married,0,NA
2018,Male,8,Widowed,0,NA
2018,Male,8,Divorced,0,NA
2018,Male,8,Civil partnership,0,NA
2018,Male,8,Civil partnership widowed,0,NA
2018,Male,8,Civil partnership dissolved,0,NA
2018,Male,8,Marital status not stated,0,NA
2018,Male,9,All marital statuses,17,NA
2018,Male,9,Single,17,NA
2018,Male,9,Married,0,NA
2018,Male,9,Widowed,0,NA
2018,Male,9,Divorced,0,NA
2018,Male,9,Civil partnership,0,NA
2018,Male,9,Civil partnership widowed,0,NA
2018,Male,9,Civil partnership dissolved,0,NA
2018,Male,9,Marital status not stated,0,NA
2018,Male,10,All marital statuses,35,NA
2018,Male,10,Single,35,NA
2018,Male,10,Married,0,NA
2018,Male,10,Widowed,0,NA
2018,Male,10,Divorced,0,NA
2018,Male,10,Civil partnership,0,NA
2018,Male,10,Civil partnership widowed,0,NA
2018,Male,10,Civil partnership dissolved,0,NA
2018,Male,10,Marital status not stated,0,NA
2018,Male,11,All marital statuses,36,NA
2018,Male,11,Single,36,NA
2018,Male,11,Married,0,NA
2018,Male,11,Widowed,0,NA
2018,Male,11,Divorced,0,NA
2018,Male,11,Civil partnership,0,NA
2018,Male,11,Civil partnership widowed,0,NA
2018,Male,11,Civil partnership dissolved,0,NA
2018,Male,11,Marital status not stated,0,NA
2018,Male,12,All marital statuses,36,NA
2018,Male,12,Single,36,NA
2018,Male,12,Married,0,NA
2018,Male,12,Widowed,0,NA
2018,Male,12,Divorced,0,NA
2018,Male,12,Civil partnership,0,NA
2018,Male,12,Civil partnership widowed,0,NA
2018,Male,12,Civil partnership dissolved,0,NA
2018,Male,12,Marital status not stated,0,NA
2018,Male,13,All marital statuses,41,NA
2018,Male,13,Single,41,NA
2018,Male,13,Married,0,NA
2018,Male,13,Widowed,0,NA
2018,Male,13,Divorced,0,NA
2018,Male,13,Civil partnership,0,NA
2018,Male,13,Civil partnership widowed,0,NA
2018,Male,13,Civil partnership dissolved,0,NA
2018,Male,13,Marital status not stated,0,NA
2018,Male,14,All marital statuses,46,NA
2018,Male,14,Single,46,NA
2018,Male,14,Married,0,NA
2018,Male,14,Widowed,0,NA
2018,Male,14,Divorced,0,NA
2018,Male,14,Civil partnership,0,NA
2018,Male,14,Civil partnership widowed,0,NA
2018,Male,14,Civil partnership dissolved,0,NA
2018,Male,14,Marital status not stated,0,NA
2018,Male,15,All marital statuses,68,NA
2018,Male,15,Single,68,NA
2018,Male,15,Married,0,NA
2018,Male,15,Widowed,0,NA
2018,Male,15,Divorced,0,NA
2018,Male,15,Civil partnership,0,NA
2018,Male,15,Civil partnership widowed,0,NA
2018,Male,15,Civil partnership dissolved,0,NA
2018,Male,15,Marital status not stated,0,NA
2018,Male,16,All marital statuses,69,NA
2018,Male,16,Single,68,NA
2018,Male,16,Married,0,NA
2018,Male,16,Widowed,0,NA
2018,Male,16,Divorced,0,NA
2018,Male,16,Civil partnership,0,NA
2018,Male,16,Civil partnership widowed,0,NA
2018,Male,16,Civil partnership dissolved,0,NA
2018,Male,16,Marital status not stated,1,NA
2018,Male,17,All marital statuses,110,NA
2018,Male,17,Single,105,NA
2018,Male,17,Married,0,NA
2018,Male,17,Widowed,0,NA
2018,Male,17,Divorced,0,NA
2018,Male,17,Civil partnership,0,NA
2018,Male,17,Civil partnership widowed,0,NA
2018,Male,17,Civil partnership dissolved,0,NA
2018,Male,17,Marital status not stated,5,NA
2018,Male,18,All marital statuses,152,NA
2018,Male,18,Single,145,NA
2018,Male,18,Married,0,NA
2018,Male,18,Widowed,0,NA
2018,Male,18,Divorced,0,NA
2018,Male,18,Civil partnership,0,NA
2018,Male,18,Civil partnership widowed,0,NA
2018,Male,18,Civil partnership dissolved,0,NA
2018,Male,18,Marital status not stated,7,NA
2018,Male,19,All marital statuses,162,NA
2018,Male,19,Single,151,NA
2018,Male,19,Married,1,NA
2018,Male,19,Widowed,0,NA
2018,Male,19,Divorced,0,NA
2018,Male,19,Civil partnership,0,NA
2018,Male,19,Civil partnership widowed,0,NA
2018,Male,19,Civil partnership dissolved,0,NA
2018,Male,19,Marital status not stated,10,NA
2018,Male,20,All marital statuses,182,NA
2018,Male,20,Single,162,NA
2018,Male,20,Married,1,NA
2018,Male,20,Widowed,0,NA
2018,Male,20,Divorced,0,NA
2018,Male,20,Civil partnership,0,NA
2018,Male,20,Civil partnership widowed,0,NA
2018,Male,20,Civil partnership dissolved,0,NA
2018,Male,20,Marital status not stated,19,NA
2018,Male,21,All marital statuses,199,NA
2018,Male,21,Single,184,NA
2018,Male,21,Married,3,NA
2018,Male,21,Widowed,0,NA
2018,Male,21,Divorced,0,NA
2018,Male,21,Civil partnership,0,NA
2018,Male,21,Civil partnership widowed,0,NA
2018,Male,21,Civil partnership dissolved,0,NA
2018,Male,21,Marital status not stated,12,NA
2018,Male,22,All marital statuses,189,NA
2018,Male,22,Single,170,NA
2018,Male,22,Married,4,NA
2018,Male,22,Widowed,0,NA
2018,Male,22,Divorced,1,NA
2018,Male,22,Civil partnership,0,NA
2018,Male,22,Civil partnership widowed,0,NA
2018,Male,22,Civil partnership dissolved,0,NA
2018,Male,22,Marital status not stated,14,NA
2018,Male,23,All marital statuses,196,NA
2018,Male,23,Single,181,NA
2018,Male,23,Married,4,NA
2018,Male,23,Widowed,0,NA
2018,Male,23,Divorced,1,NA
2018,Male,23,Civil partnership,0,NA
2018,Male,23,Civil partnership widowed,0,NA
2018,Male,23,Civil partnership dissolved,0,NA
2018,Male,23,Marital status not stated,10,NA
2018,Male,24,All marital statuses,215,NA
2018,Male,24,Single,188,NA
2018,Male,24,Married,7,NA
2018,Male,24,Widowed,0,NA
2018,Male,24,Divorced,0,NA
2018,Male,24,Civil partnership,0,NA
2018,Male,24,Civil partnership widowed,0,NA
2018,Male,24,Civil partnership dissolved,0,NA
2018,Male,24,Marital status not stated,20,NA
2018,Male,25,All marital statuses,211,NA
2018,Male,25,Single,185,NA
2018,Male,25,Married,9,NA
2018,Male,25,Widowed,0,NA
2018,Male,25,Divorced,0,NA
2018,Male,25,Civil partnership,0,NA
2018,Male,25,Civil partnership widowed,0,NA
2018,Male,25,Civil partnership dissolved,0,NA
2018,Male,25,Marital status not stated,17,NA
2018,Male,26,All marital statuses,232,NA
2018,Male,26,Single,202,NA
2018,Male,26,Married,12,NA
2018,Male,26,Widowed,0,NA
2018,Male,26,Divorced,0,NA
2018,Male,26,Civil partnership,0,NA
2018,Male,26,Civil partnership widowed,0,NA
2018,Male,26,Civil partnership dissolved,0,NA
2018,Male,26,Marital status not stated,18,NA
2018,Male,27,All marital statuses,243,NA
2018,Male,27,Single,190,NA
2018,Male,27,Married,23,NA
2018,Male,27,Widowed,0,NA
2018,Male,27,Divorced,2,NA
2018,Male,27,Civil partnership,0,NA
2018,Male,27,Civil partnership widowed,0,NA
2018,Male,27,Civil partnership dissolved,0,NA
2018,Male,27,Marital status not stated,28,NA
2018,Male,28,All marital statuses,270,NA
2018,Male,28,Single,229,NA
2018,Male,28,Married,23,NA
2018,Male,28,Widowed,0,NA
2018,Male,28,Divorced,1,NA
